index,content,clean_emoji,language,compound,neg,neu,pos,vader_rating,keyword,extracted_phrases
1389,This application no so good like last time,this application no so good like last time,en,-0.3706,0.406,0.382,0.212,-1,"[('application good like', 0.7406), ('good like time', 0.2663), ('good', 0.1954), ('like', 0.1741), ('time', 0.1266)]",good like time
1389,This application no so good like last time,this application no so good like last time,en,-0.3706,0.406,0.382,0.212,-1,"[('application good like', 0.7406), ('good like time', 0.2663), ('good', 0.1954), ('like', 0.1741), ('time', 0.1266)]",good
1389,This application no so good like last time,this application no so good like last time,en,-0.3706,0.406,0.382,0.212,-1,"[('application good like', 0.7406), ('good like time', 0.2663), ('good', 0.1954), ('like', 0.1741), ('time', 0.1266)]",like
1389,This application no so good like last time,this application no so good like last time,en,-0.3706,0.406,0.382,0.212,-1,"[('application good like', 0.7406), ('good like time', 0.2663), ('good', 0.1954), ('like', 0.1741), ('time', 0.1266)]",time
1390,usefull... esp on holiday where we cant find doctor easily as weekday,usefull... esp on holiday where we cannot find doctor easily as weekday,en,0.169,0.138,0.679,0.183,1,"[('doctor easily weekday', 0.7), ('esp holiday doctor', 0.6955), ('usefull esp', 0.496), ('holiday', 0.472), ('easily', 0.1369)]",doctor easily weekday
1390,usefull... esp on holiday where we cant find doctor easily as weekday,usefull... esp on holiday where we cannot find doctor easily as weekday,en,0.169,0.138,0.679,0.183,1,"[('doctor easily weekday', 0.7), ('esp holiday doctor', 0.6955), ('usefull esp', 0.496), ('holiday', 0.472), ('easily', 0.1369)]",esp holiday doctor
1390,usefull... esp on holiday where we cant find doctor easily as weekday,usefull... esp on holiday where we cannot find doctor easily as weekday,en,0.169,0.138,0.679,0.183,1,"[('doctor easily weekday', 0.7), ('esp holiday doctor', 0.6955), ('usefull esp', 0.496), ('holiday', 0.472), ('easily', 0.1369)]",usefull esp
1390,usefull... esp on holiday where we cant find doctor easily as weekday,usefull... esp on holiday where we cannot find doctor easily as weekday,en,0.169,0.138,0.679,0.183,1,"[('doctor easily weekday', 0.7), ('esp holiday doctor', 0.6955), ('usefull esp', 0.496), ('holiday', 0.472), ('easily', 0.1369)]",holiday
1390,usefull... esp on holiday where we cant find doctor easily as weekday,usefull... esp on holiday where we cannot find doctor easily as weekday,en,0.169,0.138,0.679,0.183,1,"[('doctor easily weekday', 0.7), ('esp holiday doctor', 0.6955), ('usefull esp', 0.496), ('holiday', 0.472), ('easily', 0.1369)]",easily
1391,I like this app,i like this application,en,0.3612,0.0,0.545,0.455,1,"[('application', 0.6536), ('like application', 0.6171), ('like', 0.23)]",application
1391,I like this app,i like this application,en,0.3612,0.0,0.545,0.455,1,"[('application', 0.6536), ('like application', 0.6171), ('like', 0.23)]",like application
1391,I like this app,i like this application,en,0.3612,0.0,0.545,0.455,1,"[('application', 0.6536), ('like application', 0.6171), ('like', 0.23)]",like
1392,"Friendly doktor, nice apps","friendly doktor, nice application",en,0.7184,0.0,0.25,0.75,2,"[('doktor nice application', 0.9152), ('friendly doktor nice', 0.786), ('nice application', 0.5522), ('friendly', 0.3784), ('nice', 0.2521)]",doktor nice application
1392,"Friendly doktor, nice apps","friendly doktor, nice application",en,0.7184,0.0,0.25,0.75,2,"[('doktor nice application', 0.9152), ('friendly doktor nice', 0.786), ('nice application', 0.5522), ('friendly', 0.3784), ('nice', 0.2521)]",friendly doktor nice
1392,"Friendly doktor, nice apps","friendly doktor, nice application",en,0.7184,0.0,0.25,0.75,2,"[('doktor nice application', 0.9152), ('friendly doktor nice', 0.786), ('nice application', 0.5522), ('friendly', 0.3784), ('nice', 0.2521)]",nice application
1392,"Friendly doktor, nice apps","friendly doktor, nice application",en,0.7184,0.0,0.25,0.75,2,"[('doktor nice application', 0.9152), ('friendly doktor nice', 0.786), ('nice application', 0.5522), ('friendly', 0.3784), ('nice', 0.2521)]",friendly
1392,"Friendly doktor, nice apps","friendly doktor, nice application",en,0.7184,0.0,0.25,0.75,2,"[('doktor nice application', 0.9152), ('friendly doktor nice', 0.786), ('nice application', 0.5522), ('friendly', 0.3784), ('nice', 0.2521)]",nice
1393,Good for temporary diagnose,good for temporary diagnose,en,0.4404,0.0,0.508,0.492,1,"[('good temporary diagnose', 0.8047), ('temporary diagnose', 0.7719), ('diagnose', 0.6146), ('temporary', 0.3771), ('good', 0.1847)]",good temporary diagnose
1393,Good for temporary diagnose,good for temporary diagnose,en,0.4404,0.0,0.508,0.492,1,"[('good temporary diagnose', 0.8047), ('temporary diagnose', 0.7719), ('diagnose', 0.6146), ('temporary', 0.3771), ('good', 0.1847)]",temporary diagnose
1393,Good for temporary diagnose,good for temporary diagnose,en,0.4404,0.0,0.508,0.492,1,"[('good temporary diagnose', 0.8047), ('temporary diagnose', 0.7719), ('diagnose', 0.6146), ('temporary', 0.3771), ('good', 0.1847)]",diagnose
1393,Good for temporary diagnose,good for temporary diagnose,en,0.4404,0.0,0.508,0.492,1,"[('good temporary diagnose', 0.8047), ('temporary diagnose', 0.7719), ('diagnose', 0.6146), ('temporary', 0.3771), ('good', 0.1847)]",temporary
1393,Good for temporary diagnose,good for temporary diagnose,en,0.4404,0.0,0.508,0.492,1,"[('good temporary diagnose', 0.8047), ('temporary diagnose', 0.7719), ('diagnose', 0.6146), ('temporary', 0.3771), ('good', 0.1847)]",good
1394,This apps is very helpful. Nice,this application is very helpful. nice,en,0.7328,0.0,0.393,0.607,2,"[('application helpful nice', 0.6672), ('application helpful', 0.6381), ('application', 0.4933), ('helpful', 0.4177), ('nice', 0.2389)]",application helpful nice
1394,This apps is very helpful. Nice,this application is very helpful. nice,en,0.7328,0.0,0.393,0.607,2,"[('application helpful nice', 0.6672), ('application helpful', 0.6381), ('application', 0.4933), ('helpful', 0.4177), ('nice', 0.2389)]",application helpful
1394,This apps is very helpful. Nice,this application is very helpful. nice,en,0.7328,0.0,0.393,0.607,2,"[('application helpful nice', 0.6672), ('application helpful', 0.6381), ('application', 0.4933), ('helpful', 0.4177), ('nice', 0.2389)]",application
1394,This apps is very helpful. Nice,this application is very helpful. nice,en,0.7328,0.0,0.393,0.607,2,"[('application helpful nice', 0.6672), ('application helpful', 0.6381), ('application', 0.4933), ('helpful', 0.4177), ('nice', 0.2389)]",helpful
1394,This apps is very helpful. Nice,this application is very helpful. nice,en,0.7328,0.0,0.393,0.607,2,"[('application helpful nice', 0.6672), ('application helpful', 0.6381), ('application', 0.4933), ('helpful', 0.4177), ('nice', 0.2389)]",nice
1395,This application really helped me,this application really helped me,en,0.0,0.0,1.0,0.0,0,"[('application really helped', 0.7839), ('application really', 0.5379), ('application', 0.4817), ('helped', 0.4395), ('really', 0.1131)]",application really helped
1395,This application really helped me,this application really helped me,en,0.0,0.0,1.0,0.0,0,"[('application really helped', 0.7839), ('application really', 0.5379), ('application', 0.4817), ('helped', 0.4395), ('really', 0.1131)]",application really
1395,This application really helped me,this application really helped me,en,0.0,0.0,1.0,0.0,0,"[('application really helped', 0.7839), ('application really', 0.5379), ('application', 0.4817), ('helped', 0.4395), ('really', 0.1131)]",application
1395,This application really helped me,this application really helped me,en,0.0,0.0,1.0,0.0,0,"[('application really helped', 0.7839), ('application really', 0.5379), ('application', 0.4817), ('helped', 0.4395), ('really', 0.1131)]",helped
1395,This application really helped me,this application really helped me,en,0.0,0.0,1.0,0.0,0,"[('application really helped', 0.7839), ('application really', 0.5379), ('application', 0.4817), ('helped', 0.4395), ('really', 0.1131)]",really
1396,I love this app. It can help me to solve my problem,i love this application. it can help me to solve my problem,en,0.7184,0.139,0.412,0.448,1,"[('application help', 0.5785), ('love application', 0.3181), ('solve problem', 0.2987), ('help', 0.2843), ('love', 0.0866)]",application help
1396,I love this app. It can help me to solve my problem,i love this application. it can help me to solve my problem,en,0.7184,0.139,0.412,0.448,1,"[('application help', 0.5785), ('love application', 0.3181), ('solve problem', 0.2987), ('help', 0.2843), ('love', 0.0866)]",love application
1396,I love this app. It can help me to solve my problem,i love this application. it can help me to solve my problem,en,0.7184,0.139,0.412,0.448,1,"[('application help', 0.5785), ('love application', 0.3181), ('solve problem', 0.2987), ('help', 0.2843), ('love', 0.0866)]",solve problem
1396,I love this app. It can help me to solve my problem,i love this application. it can help me to solve my problem,en,0.7184,0.139,0.412,0.448,1,"[('application help', 0.5785), ('love application', 0.3181), ('solve problem', 0.2987), ('help', 0.2843), ('love', 0.0866)]",help
1396,I love this app. It can help me to solve my problem,i love this application. it can help me to solve my problem,en,0.7184,0.139,0.412,0.448,1,"[('application help', 0.5785), ('love application', 0.3181), ('solve problem', 0.2987), ('help', 0.2843), ('love', 0.0866)]",love
1397,It helps us a lot bcos the doctors respond us right away with the solution,it helps us a lot bcos the doctors respond us right away with the solution,en,0.5994,0.0,0.726,0.274,1,"[('helps lot bcos', 0.4743), ('doctors respond right', 0.4293), ('helps', 0.3633), ('solution', 0.2915), ('right away', 0.0275)]",helps lot bcos
1397,It helps us a lot bcos the doctors respond us right away with the solution,it helps us a lot bcos the doctors respond us right away with the solution,en,0.5994,0.0,0.726,0.274,1,"[('helps lot bcos', 0.4743), ('doctors respond right', 0.4293), ('helps', 0.3633), ('solution', 0.2915), ('right away', 0.0275)]",doctors respond right
1397,It helps us a lot bcos the doctors respond us right away with the solution,it helps us a lot bcos the doctors respond us right away with the solution,en,0.5994,0.0,0.726,0.274,1,"[('helps lot bcos', 0.4743), ('doctors respond right', 0.4293), ('helps', 0.3633), ('solution', 0.2915), ('right away', 0.0275)]",helps
1397,It helps us a lot bcos the doctors respond us right away with the solution,it helps us a lot bcos the doctors respond us right away with the solution,en,0.5994,0.0,0.726,0.274,1,"[('helps lot bcos', 0.4743), ('doctors respond right', 0.4293), ('helps', 0.3633), ('solution', 0.2915), ('right away', 0.0275)]",solution
1397,It helps us a lot bcos the doctors respond us right away with the solution,it helps us a lot bcos the doctors respond us right away with the solution,en,0.5994,0.0,0.726,0.274,1,"[('helps lot bcos', 0.4743), ('doctors respond right', 0.4293), ('helps', 0.3633), ('solution', 0.2915), ('right away', 0.0275)]",right away
1398,"Helpful apps, the doctors is friendly.","helpful application, the doctors is friendly.",en,0.7184,0.0,0.4,0.6,2,"[('application doctors friendly', 0.8708), ('helpful application', 0.5611), ('doctors', 0.5089), ('friendly', 0.3214), ('helpful', 0.2964)]",application doctors friendly
1398,"Helpful apps, the doctors is friendly.","helpful application, the doctors is friendly.",en,0.7184,0.0,0.4,0.6,2,"[('application doctors friendly', 0.8708), ('helpful application', 0.5611), ('doctors', 0.5089), ('friendly', 0.3214), ('helpful', 0.2964)]",helpful application
1398,"Helpful apps, the doctors is friendly.","helpful application, the doctors is friendly.",en,0.7184,0.0,0.4,0.6,2,"[('application doctors friendly', 0.8708), ('helpful application', 0.5611), ('doctors', 0.5089), ('friendly', 0.3214), ('helpful', 0.2964)]",doctors
1398,"Helpful apps, the doctors is friendly.","helpful application, the doctors is friendly.",en,0.7184,0.0,0.4,0.6,2,"[('application doctors friendly', 0.8708), ('helpful application', 0.5611), ('doctors', 0.5089), ('friendly', 0.3214), ('helpful', 0.2964)]",friendly
1398,"Helpful apps, the doctors is friendly.","helpful application, the doctors is friendly.",en,0.7184,0.0,0.4,0.6,2,"[('application doctors friendly', 0.8708), ('helpful application', 0.5611), ('doctors', 0.5089), ('friendly', 0.3214), ('helpful', 0.2964)]",helpful
1399,So in love with this app,so in love with this application,en,0.6682,0.0,0.528,0.472,1,"[('love application', 0.6117), ('application', 0.5818), ('love', 0.3521)]",love application
1399,So in love with this app,so in love with this application,en,0.6682,0.0,0.528,0.472,1,"[('love application', 0.6117), ('application', 0.5818), ('love', 0.3521)]",application
1399,So in love with this app,so in love with this application,en,0.6682,0.0,0.528,0.472,1,"[('love application', 0.6117), ('application', 0.5818), ('love', 0.3521)]",love
1400,it is very useful for me. Thanks a lot of,it is very useful for me. thanks a lot of,en,0.7264,0.0,0.568,0.432,1,"[('useful thanks lot', 0.6559), ('useful', 0.5714), ('thanks lot', 0.3038), ('thanks', 0.1876), ('lot', 0.0824)]",useful thanks lot
1400,it is very useful for me. Thanks a lot of,it is very useful for me. thanks a lot of,en,0.7264,0.0,0.568,0.432,1,"[('useful thanks lot', 0.6559), ('useful', 0.5714), ('thanks lot', 0.3038), ('thanks', 0.1876), ('lot', 0.0824)]",useful
1400,it is very useful for me. Thanks a lot of,it is very useful for me. thanks a lot of,en,0.7264,0.0,0.568,0.432,1,"[('useful thanks lot', 0.6559), ('useful', 0.5714), ('thanks lot', 0.3038), ('thanks', 0.1876), ('lot', 0.0824)]",thanks lot
1400,it is very useful for me. Thanks a lot of,it is very useful for me. thanks a lot of,en,0.7264,0.0,0.568,0.432,1,"[('useful thanks lot', 0.6559), ('useful', 0.5714), ('thanks lot', 0.3038), ('thanks', 0.1876), ('lot', 0.0824)]",thanks
1400,it is very useful for me. Thanks a lot of,it is very useful for me. thanks a lot of,en,0.7264,0.0,0.568,0.432,1,"[('useful thanks lot', 0.6559), ('useful', 0.5714), ('thanks lot', 0.3038), ('thanks', 0.1876), ('lot', 0.0824)]",lot
1401,This is good apps but i can't found doctor in my city,this is good application but i cannot found doctor in my city,en,0.2382,0.0,0.849,0.151,1,"[('application doctor city', 0.8165), ('doctor', 0.4607), ('good application', 0.3586), ('city', 0.34), ('good', 0.0919)]",application doctor city
1401,This is good apps but i can't found doctor in my city,this is good application but i cannot found doctor in my city,en,0.2382,0.0,0.849,0.151,1,"[('application doctor city', 0.8165), ('doctor', 0.4607), ('good application', 0.3586), ('city', 0.34), ('good', 0.0919)]",doctor
1401,This is good apps but i can't found doctor in my city,this is good application but i cannot found doctor in my city,en,0.2382,0.0,0.849,0.151,1,"[('application doctor city', 0.8165), ('doctor', 0.4607), ('good application', 0.3586), ('city', 0.34), ('good', 0.0919)]",good application
1401,This is good apps but i can't found doctor in my city,this is good application but i cannot found doctor in my city,en,0.2382,0.0,0.849,0.151,1,"[('application doctor city', 0.8165), ('doctor', 0.4607), ('good application', 0.3586), ('city', 0.34), ('good', 0.0919)]",city
1401,This is good apps but i can't found doctor in my city,this is good application but i cannot found doctor in my city,en,0.2382,0.0,0.849,0.151,1,"[('application doctor city', 0.8165), ('doctor', 0.4607), ('good application', 0.3586), ('city', 0.34), ('good', 0.0919)]",good
1402,So far this content is so good and helpful..thank you...,so far this content is so good and helpful..thank you...,en,0.5777,0.0,0.706,0.294,1,"[('content good helpful', 0.6156), ('good helpful thank', 0.3961), ('far', 0.2519), ('thank', 0.2261), ('good', 0.1081)]",content good helpful
1402,So far this content is so good and helpful..thank you...,so far this content is so good and helpful..thank you...,en,0.5777,0.0,0.706,0.294,1,"[('content good helpful', 0.6156), ('good helpful thank', 0.3961), ('far', 0.2519), ('thank', 0.2261), ('good', 0.1081)]",good helpful thank
1402,So far this content is so good and helpful..thank you...,so far this content is so good and helpful..thank you...,en,0.5777,0.0,0.706,0.294,1,"[('content good helpful', 0.6156), ('good helpful thank', 0.3961), ('far', 0.2519), ('thank', 0.2261), ('good', 0.1081)]",far
1402,So far this content is so good and helpful..thank you...,so far this content is so good and helpful..thank you...,en,0.5777,0.0,0.706,0.294,1,"[('content good helpful', 0.6156), ('good helpful thank', 0.3961), ('far', 0.2519), ('thank', 0.2261), ('good', 0.1081)]",thank
1402,So far this content is so good and helpful..thank you...,so far this content is so good and helpful..thank you...,en,0.5777,0.0,0.706,0.294,1,"[('content good helpful', 0.6156), ('good helpful thank', 0.3961), ('far', 0.2519), ('thank', 0.2261), ('good', 0.1081)]",good
1403,Really to much good doctor,really to much good doctor,en,0.4877,0.0,0.558,0.442,1,"[('really good doctor', 0.905), ('doctor', 0.6359), ('really good', 0.4052), ('good', 0.3167), ('really', 0.3131)]",really good doctor
1403,Really to much good doctor,really to much good doctor,en,0.4877,0.0,0.558,0.442,1,"[('really good doctor', 0.905), ('doctor', 0.6359), ('really good', 0.4052), ('good', 0.3167), ('really', 0.3131)]",doctor
1403,Really to much good doctor,really to much good doctor,en,0.4877,0.0,0.558,0.442,1,"[('really good doctor', 0.905), ('doctor', 0.6359), ('really good', 0.4052), ('good', 0.3167), ('really', 0.3131)]",really good
1403,Really to much good doctor,really to much good doctor,en,0.4877,0.0,0.558,0.442,1,"[('really good doctor', 0.905), ('doctor', 0.6359), ('really good', 0.4052), ('good', 0.3167), ('really', 0.3131)]",good
1403,Really to much good doctor,really to much good doctor,en,0.4877,0.0,0.558,0.442,1,"[('really good doctor', 0.905), ('doctor', 0.6359), ('really good', 0.4052), ('good', 0.3167), ('really', 0.3131)]",really
1404,Awesome application. Really helpful,awesome application. really helpful,en,0.8016,0.0,0.218,0.782,2,"[('application really helpful', 0.7877), ('awesome application', 0.7483), ('really helpful', 0.5513), ('awesome', 0.325), ('really', 0.032)]",application really helpful
1404,Awesome application. Really helpful,awesome application. really helpful,en,0.8016,0.0,0.218,0.782,2,"[('application really helpful', 0.7877), ('awesome application', 0.7483), ('really helpful', 0.5513), ('awesome', 0.325), ('really', 0.032)]",awesome application
1404,Awesome application. Really helpful,awesome application. really helpful,en,0.8016,0.0,0.218,0.782,2,"[('application really helpful', 0.7877), ('awesome application', 0.7483), ('really helpful', 0.5513), ('awesome', 0.325), ('really', 0.032)]",really helpful
1404,Awesome application. Really helpful,awesome application. really helpful,en,0.8016,0.0,0.218,0.782,2,"[('application really helpful', 0.7877), ('awesome application', 0.7483), ('really helpful', 0.5513), ('awesome', 0.325), ('really', 0.032)]",awesome
1404,Awesome application. Really helpful,awesome application. really helpful,en,0.8016,0.0,0.218,0.782,2,"[('application really helpful', 0.7877), ('awesome application', 0.7483), ('really helpful', 0.5513), ('awesome', 0.325), ('really', 0.032)]",really
1405,"Thanks for this app, fast respon and good answer.","thanks for this application, fast respon and good answer.",en,0.7003,0.0,0.547,0.453,1,"[('thanks application fast', 0.6981), ('fast respon good', 0.3798), ('respon good answer', 0.3173), ('thanks', 0.2524), ('good', 0.076)]",thanks application fast
1405,"Thanks for this app, fast respon and good answer.","thanks for this application, fast respon and good answer.",en,0.7003,0.0,0.547,0.453,1,"[('thanks application fast', 0.6981), ('fast respon good', 0.3798), ('respon good answer', 0.3173), ('thanks', 0.2524), ('good', 0.076)]",fast respon good
1405,"Thanks for this app, fast respon and good answer.","thanks for this application, fast respon and good answer.",en,0.7003,0.0,0.547,0.453,1,"[('thanks application fast', 0.6981), ('fast respon good', 0.3798), ('respon good answer', 0.3173), ('thanks', 0.2524), ('good', 0.076)]",respon good answer
1405,"Thanks for this app, fast respon and good answer.","thanks for this application, fast respon and good answer.",en,0.7003,0.0,0.547,0.453,1,"[('thanks application fast', 0.6981), ('fast respon good', 0.3798), ('respon good answer', 0.3173), ('thanks', 0.2524), ('good', 0.076)]",thanks
1405,"Thanks for this app, fast respon and good answer.","thanks for this application, fast respon and good answer.",en,0.7003,0.0,0.547,0.453,1,"[('thanks application fast', 0.6981), ('fast respon good', 0.3798), ('respon good answer', 0.3173), ('thanks', 0.2524), ('good', 0.076)]",good
1406,"So helpful, thank you...","so helpful, thank you...",en,0.707,0.0,0.254,0.746,2,"[('helpful thank', 0.6054), ('helpful', 0.4705), ('thank', 0.288)]",helpful thank
1406,"So helpful, thank you...","so helpful, thank you...",en,0.707,0.0,0.254,0.746,2,"[('helpful thank', 0.6054), ('helpful', 0.4705), ('thank', 0.288)]",helpful
1406,"So helpful, thank you...","so helpful, thank you...",en,0.707,0.0,0.254,0.746,2,"[('helpful thank', 0.6054), ('helpful', 0.4705), ('thank', 0.288)]",thank
1407,It's really help a lot. Thank you for making this app.,it is really help a lot. thank you for making this application.,en,0.6697,0.0,0.621,0.379,1,"[('thank making application', 0.5448), ('really help lot', 0.4764), ('thank', 0.2426), ('help', 0.2263), ('making', -0.0042)]",thank making application
1407,It's really help a lot. Thank you for making this app.,it is really help a lot. thank you for making this application.,en,0.6697,0.0,0.621,0.379,1,"[('thank making application', 0.5448), ('really help lot', 0.4764), ('thank', 0.2426), ('help', 0.2263), ('making', -0.0042)]",really help lot
1407,It's really help a lot. Thank you for making this app.,it is really help a lot. thank you for making this application.,en,0.6697,0.0,0.621,0.379,1,"[('thank making application', 0.5448), ('really help lot', 0.4764), ('thank', 0.2426), ('help', 0.2263), ('making', -0.0042)]",thank
1407,It's really help a lot. Thank you for making this app.,it is really help a lot. thank you for making this application.,en,0.6697,0.0,0.621,0.379,1,"[('thank making application', 0.5448), ('really help lot', 0.4764), ('thank', 0.2426), ('help', 0.2263), ('making', -0.0042)]",help
1408,Good and quick respond,good and quick respond,en,0.4404,0.0,0.508,0.492,1,"[('quick respond', 0.8351), ('good quick respond', 0.8342), ('respond', 0.6332), ('good quick', 0.5133), ('good', 0.3631)]",quick respond
1408,Good and quick respond,good and quick respond,en,0.4404,0.0,0.508,0.492,1,"[('quick respond', 0.8351), ('good quick respond', 0.8342), ('respond', 0.6332), ('good quick', 0.5133), ('good', 0.3631)]",good quick respond
1408,Good and quick respond,good and quick respond,en,0.4404,0.0,0.508,0.492,1,"[('quick respond', 0.8351), ('good quick respond', 0.8342), ('respond', 0.6332), ('good quick', 0.5133), ('good', 0.3631)]",respond
1408,Good and quick respond,good and quick respond,en,0.4404,0.0,0.508,0.492,1,"[('quick respond', 0.8351), ('good quick respond', 0.8342), ('respond', 0.6332), ('good quick', 0.5133), ('good', 0.3631)]",good quick
1408,Good and quick respond,good and quick respond,en,0.4404,0.0,0.508,0.492,1,"[('quick respond', 0.8351), ('good quick respond', 0.8342), ('respond', 0.6332), ('good quick', 0.5133), ('good', 0.3631)]",good
1409,Easy to use,easy to use,en,0.4404,0.0,0.408,0.592,2,"[('easy use', 0.9507), ('use', 0.6445), ('easy', 0.5904)]",easy use
1409,Easy to use,easy to use,en,0.4404,0.0,0.408,0.592,2,"[('easy use', 0.9507), ('use', 0.6445), ('easy', 0.5904)]",use
1409,Easy to use,easy to use,en,0.4404,0.0,0.408,0.592,2,"[('easy use', 0.9507), ('use', 0.6445), ('easy', 0.5904)]",easy
1410,Very useful app,very useful application,en,0.4927,0.0,0.385,0.615,2,"[('useful application', 0.95), ('application', 0.6928), ('useful', 0.6705)]",useful application
1410,Very useful app,very useful application,en,0.4927,0.0,0.385,0.615,2,"[('useful application', 0.95), ('application', 0.6928), ('useful', 0.6705)]",application
1410,Very useful app,very useful application,en,0.4927,0.0,0.385,0.615,2,"[('useful application', 0.95), ('application', 0.6928), ('useful', 0.6705)]",useful
1411,Fast response. Very helpfull. Responsive. Good application,fast response. very helpfull. responsive. good application,en,0.7133,0.0,0.457,0.543,2,"[('responsive good application', 0.6831), ('response helpfull', 0.4733), ('application', 0.4027), ('fast', 0.2741), ('good', 0.0994)]",responsive good application
1411,Fast response. Very helpfull. Responsive. Good application,fast response. very helpfull. responsive. good application,en,0.7133,0.0,0.457,0.543,2,"[('responsive good application', 0.6831), ('response helpfull', 0.4733), ('application', 0.4027), ('fast', 0.2741), ('good', 0.0994)]",response helpfull
1411,Fast response. Very helpfull. Responsive. Good application,fast response. very helpfull. responsive. good application,en,0.7133,0.0,0.457,0.543,2,"[('responsive good application', 0.6831), ('response helpfull', 0.4733), ('application', 0.4027), ('fast', 0.2741), ('good', 0.0994)]",application
1411,Fast response. Very helpfull. Responsive. Good application,fast response. very helpfull. responsive. good application,en,0.7133,0.0,0.457,0.543,2,"[('responsive good application', 0.6831), ('response helpfull', 0.4733), ('application', 0.4027), ('fast', 0.2741), ('good', 0.0994)]",fast
1411,Fast response. Very helpfull. Responsive. Good application,fast response. very helpfull. responsive. good application,en,0.7133,0.0,0.457,0.543,2,"[('responsive good application', 0.6831), ('response helpfull', 0.4733), ('application', 0.4027), ('fast', 0.2741), ('good', 0.0994)]",good
1412,Lovee this app ❤,lovee this application,en,0.6369,0.0,0.488,0.512,2,"[('lovee application', 0.8045), ('application', 0.7163), ('lovee', 0.5413)]",lovee application
1412,Lovee this app ❤,lovee this application,en,0.6369,0.0,0.488,0.512,2,"[('lovee application', 0.8045), ('application', 0.7163), ('lovee', 0.5413)]",application
1412,Lovee this app ❤,lovee this application,en,0.6369,0.0,0.488,0.512,2,"[('lovee application', 0.8045), ('application', 0.7163), ('lovee', 0.5413)]",lovee
1413,Very useful and easy to use,very useful and easy to use,en,0.7474,0.0,0.386,0.614,2,"[('useful easy use', 0.8613), ('easy use', 0.7267), ('useful', 0.6616), ('use', 0.498), ('easy', 0.2519)]",useful easy use
1413,Very useful and easy to use,very useful and easy to use,en,0.7474,0.0,0.386,0.614,2,"[('useful easy use', 0.8613), ('easy use', 0.7267), ('useful', 0.6616), ('use', 0.498), ('easy', 0.2519)]",easy use
1413,Very useful and easy to use,very useful and easy to use,en,0.7474,0.0,0.386,0.614,2,"[('useful easy use', 0.8613), ('easy use', 0.7267), ('useful', 0.6616), ('use', 0.498), ('easy', 0.2519)]",useful
1413,Very useful and easy to use,very useful and easy to use,en,0.7474,0.0,0.386,0.614,2,"[('useful easy use', 0.8613), ('easy use', 0.7267), ('useful', 0.6616), ('use', 0.498), ('easy', 0.2519)]",use
1413,Very useful and easy to use,very useful and easy to use,en,0.7474,0.0,0.386,0.614,2,"[('useful easy use', 0.8613), ('easy use', 0.7267), ('useful', 0.6616), ('use', 0.498), ('easy', 0.2519)]",easy
1414,Useful. Love this app,useful. love this application,en,0.7964,0.0,0.22,0.78,2,"[('useful', 0.696), ('application', 0.5535), ('useful love', 0.4394), ('love application', 0.3343), ('love', 0.1713)]",useful
1414,Useful. Love this app,useful. love this application,en,0.7964,0.0,0.22,0.78,2,"[('useful', 0.696), ('application', 0.5535), ('useful love', 0.4394), ('love application', 0.3343), ('love', 0.1713)]",application
1414,Useful. Love this app,useful. love this application,en,0.7964,0.0,0.22,0.78,2,"[('useful', 0.696), ('application', 0.5535), ('useful love', 0.4394), ('love application', 0.3343), ('love', 0.1713)]",useful love
1414,Useful. Love this app,useful. love this application,en,0.7964,0.0,0.22,0.78,2,"[('useful', 0.696), ('application', 0.5535), ('useful love', 0.4394), ('love application', 0.3343), ('love', 0.1713)]",love application
1414,Useful. Love this app,useful. love this application,en,0.7964,0.0,0.22,0.78,2,"[('useful', 0.696), ('application', 0.5535), ('useful love', 0.4394), ('love application', 0.3343), ('love', 0.1713)]",love
1415,Good app. Fast and good response.,good application. fast and good response.,en,0.7003,0.0,0.408,0.592,2,"[('good application fast', 0.7786), ('application', 0.5694), ('fast good response', 0.5585), ('response', 0.4098), ('good', 0.2662)]",good application fast
1415,Good app. Fast and good response.,good application. fast and good response.,en,0.7003,0.0,0.408,0.592,2,"[('good application fast', 0.7786), ('application', 0.5694), ('fast good response', 0.5585), ('response', 0.4098), ('good', 0.2662)]",application
1415,Good app. Fast and good response.,good application. fast and good response.,en,0.7003,0.0,0.408,0.592,2,"[('good application fast', 0.7786), ('application', 0.5694), ('fast good response', 0.5585), ('response', 0.4098), ('good', 0.2662)]",fast good response
1415,Good app. Fast and good response.,good application. fast and good response.,en,0.7003,0.0,0.408,0.592,2,"[('good application fast', 0.7786), ('application', 0.5694), ('fast good response', 0.5585), ('response', 0.4098), ('good', 0.2662)]",response
1415,Good app. Fast and good response.,good application. fast and good response.,en,0.7003,0.0,0.408,0.592,2,"[('good application fast', 0.7786), ('application', 0.5694), ('fast good response', 0.5585), ('response', 0.4098), ('good', 0.2662)]",good
1416,Very helpful for me. I can discuss for some case.,very helpful for me. i can discuss for some case.,en,0.4754,0.0,0.744,0.256,1,"[('helpful discuss case', 0.7092), ('helpful discuss', 0.6617), ('discuss', 0.4632), ('helpful', 0.4487), ('case', 0.269)]",helpful discuss case
1416,Very helpful for me. I can discuss for some case.,very helpful for me. i can discuss for some case.,en,0.4754,0.0,0.744,0.256,1,"[('helpful discuss case', 0.7092), ('helpful discuss', 0.6617), ('discuss', 0.4632), ('helpful', 0.4487), ('case', 0.269)]",helpful discuss
